player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Robin Knoche,1726.0,107.0,850.0,851.0,25.0,10.0,2.0,1.0,1.0,0,0,0,469.0,7.0,0.0,0.0,2784.5130312501774,304.0,2214.2129584343224,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,484.0,1.0,0.0,240.0,43.0,155.0,80.0,5.0,1.0,2.0,1.0,1.0,0,0,0,72.0,1.0,0.0,0.0,613.0632792317691,51.0,490.5371350899707,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.06199304750869061,0.492468134414832,0.49304750869061414,0.014484356894553883,0.005793742757821553,0.9897750511247444,0.5,5.937127998401231,0.014925373134328358,0.0,0.0,7.283595258007639,0.0,19.178,1.189,9.444,9.456,0.278,0.111,0.022,0.011,0.011,0.0,0.0,0.0,5.211,0.078,0.0,0.0,30.939,3.378,24.602,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.433,5.378,0.011,0.0,2.667,0.478,1.722,0.889,0.056,0.011,0.022,0.011,0.011,0.0,0.0,0.0,0.8,0.011,0.0,0.0,6.812,0.567,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.078,0.0,0.0,0.081
Robin Zentner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roel Brouwers,528.0,29.0,278.0,233.0,17.0,13.0,1.0,0.0,1.0,1,0,0,133.0,0.0,0.0,0.0,653.3460045348154,72.0,478.7626065412575,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,156.0,149.0,0.0,0.0,83.0,19.0,53.0,21.0,9.0,6.0,1.0,0.0,1.0,1,0,0,18.0,0.0,0.0,0.0,137.8852676845096,8.0,65.13909844437319,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.054924242424242424,0.5265151515151515,0.4412878787878788,0.032196969696969696,0.02462121212121212,0.9551282051282052,0.0,4.912375973945981,0.0,0.0,0.0,6.649480646406355,0.022556390977443608,5.867,0.322,3.089,2.589,0.189,0.144,0.011,0.0,0.011,0.011,0.0,0.0,1.478,0.0,0.0,0.0,7.259,0.8,5.32,0.0,0.0,0.033,0.0,0.033,0.0,0.0,0.0,1.733,1.656,0.0,0.0,0.922,0.211,0.589,0.233,0.1,0.067,0.011,0.0,0.011,0.011,0.0,0.0,0.2,0.0,0.0,0.0,1.532,0.089,0.724,0.0,0.0,0.033,0.0,0.033,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.074
Roger de Oliveira Bernardo,2351.0,113.0,613.0,1531.0,207.0,22.0,24.0,18.0,6.0,2,1,0,481.0,8.0,0.0,0.0,2275.6141328128047,257.0,1485.5787377686477,10.0,0,18.0,1.0,4.0,11.0,3.0,0.0,426.0,373.0,1.0,0.0,843.0,68.0,246.0,524.0,73.0,9.0,24.0,18.0,6.0,2,1,0,240.0,4.0,0.0,0.0,1377.8452368273192,130.0,839.0185450698206,3.0,0,18.0,1.0,4.0,11.0,3.0,0.0,48.0,48.0,0.0,0.0,0.04806465333900468,0.26074011059123775,0.6512122501063378,0.0880476393024245,0.009357720119098255,0.8755868544600939,0.75,4.731006513124334,0.016632016632016633,0.0,0.0,5.780462014663999,0.037422037422037424,26.122,1.256,6.811,17.011,2.3,0.244,0.267,0.2,0.067,0.022,0.011,0.0,5.344,0.089,0.0,0.0,25.285,2.856,16.506,0.111,0.0,0.2,0.011,0.044,0.122,0.033,0.0,4.733,4.144,0.011,0.0,9.367,0.756,2.733,5.822,0.811,0.1,0.267,0.2,0.067,0.022,0.011,0.0,2.667,0.044,0.0,0.0,15.309,1.444,9.322,0.033,0.0,0.2,0.011,0.044,0.122,0.033,0.0,0.533,0.533,0.0,0.0,0.064
Romain Brégerie,1057.0,59.0,267.0,621.0,169.0,60.0,1.0,0.0,1.0,0,0,0,179.0,2.0,0.0,0.0,870.9792006985388,96.0,562.3427456479092,5.0,2,1.0,0.0,0.0,1.0,0.0,0.0,263.0,203.0,0.0,0.0,279.0,35.0,83.0,142.0,54.0,25.0,1.0,0.0,1.0,0,0,0,48.0,0.0,0.0,0.0,259.52554484999274,29.0,152.78098418245918,2.0,2,1.0,0.0,0.0,1.0,0.0,0.0,14.0,14.0,0.0,0.0,0.05581835383159887,0.25260170293282874,0.5875118259224219,0.1598864711447493,0.05676442762535478,0.7718631178707225,0.0,4.86580559049463,0.0111731843575419,0.0,0.0,5.8577369338323875,0.00558659217877095,11.744,0.656,2.967,6.9,1.878,0.667,0.011,0.0,0.011,0.0,0.0,0.0,1.989,0.022,0.0,0.0,9.678,1.067,6.248,0.056,0.022,0.011,0.0,0.0,0.011,0.0,0.0,2.922,2.256,0.0,0.0,3.1,0.389,0.922,1.578,0.6,0.278,0.011,0.0,0.011,0.0,0.0,0.0,0.533,0.0,0.0,0.0,2.884,0.322,1.698,0.022,0.022,0.011,0.0,0.0,0.011,0.0,0.0,0.156,0.156,0.0,0.0,0.065
Roman Bürki,2239.0,1625.0,2224.0,15.0,0.0,0.0,2.0,2.0,0.0,0,0,0,560.0,0.0,0.0,0.0,2709.8512818981303,399.0,2327.4406959178723,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,507.0,5.0,0.0,201.0,179.0,201.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,100.0,0.0,0.0,0.0,527.9337603649263,72.0,415.698670493725,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.7257704332291202,0.9933005806163466,0.006699419383653417,0.0,0.0,0.9921722113502935,1.0,4.8390201462466615,0.0,0.0,0.0,5.833184701548552,0.0,24.878,18.056,24.711,0.167,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,6.222,0.0,0.0,0.0,30.109,4.433,25.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.678,5.633,0.056,0.0,2.233,1.989,2.233,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,1.111,0.0,0.0,0.0,5.866,0.8,4.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,0.0,0.0,0.065
Roman Neustädter,3989.0,239.0,1995.0,1880.0,114.0,60.0,6.0,4.0,2.0,1,3,0,1001.0,4.0,0.0,0.0,5279.076459846775,577.0,3976.3946232291564,1.0,0,5.0,0.0,2.0,2.0,1.0,0.0,1090.0,1061.0,2.0,1.0,635.0,107.0,393.0,196.0,46.0,24.0,6.0,4.0,2.0,1,3,0,170.0,1.0,0.0,0.0,1000.6850732363522,93.0,637.3966633540739,0.0,0,5.0,0.0,2.0,2.0,1.0,0.0,12.0,12.0,0.0,0.0,0.059914765605414894,0.5001253446979192,0.47129606417648534,0.02857859112559539,0.015041363750313362,0.9733944954128441,0.6666666666666666,5.273802657189585,0.003996003996003996,0.0,0.0,6.891498480466476,0.004995004995004995,44.322,2.656,22.167,20.889,1.267,0.667,0.067,0.044,0.022,0.011,0.033,0.0,11.122,0.044,0.0,0.0,58.656,6.411,44.182,0.011,0.0,0.056,0.0,0.022,0.022,0.011,0.0,12.111,11.789,0.022,0.011,7.056,1.189,4.367,2.178,0.511,0.267,0.067,0.044,0.022,0.011,0.033,0.0,1.889,0.011,0.0,0.0,11.119,1.033,7.082,0.0,0.0,0.056,0.0,0.022,0.022,0.011,0.0,0.133,0.133,0.0,0.0,0.077
Roman Weidenfeller,54.0,42.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10.0,0.0,0.0,0.0,75.34414364623777,10.0,75.34414364623777,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0,0.0,0.0,0.0,23.227252432356458,3.0,23.227252432356458,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.9629629629629629,0.037037037037037035,0.0,0.0,1.0,0.0,7.5344143646237765,0.0,0.0,0.0,7.5344143646237765,0.0,0.6,0.467,0.578,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.837,0.111,0.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.078,0.0,0.0,0.067,0.056,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.258,0.033,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084
Ron-Robert Zieler,2538.0,1701.0,2521.0,16.0,1.0,1.0,0.0,0.0,0.0,0,0,0,610.0,0.0,0.0,0.0,3802.5557332791805,485.0,3499.1893450951225,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,504.0,0.0,0.0,221.0,155.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,97.0,0.0,0.0,0.0,489.93075104982756,67.0,379.28119734475376,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.6702127659574468,0.9933018124507487,0.006304176516942475,0.0003940110323089047,0.0003940110323089047,0.9901768172888016,0.0,6.233697923408492,0.0,0.0,0.0,7.214823391948706,0.0,28.2,18.9,28.011,0.178,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,6.778,0.0,0.0,0.0,42.251,5.389,38.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.656,5.6,0.0,0.0,2.456,1.722,2.444,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.078,0.0,0.0,0.0,5.444,0.744,4.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.344,0.0,0.0,0.08
Ronaldo Aparecido Rodrigues,5092.0,270.0,2109.0,2761.0,222.0,103.0,11.0,11.0,0.0,0,0,0,1328.0,38.0,1.0,0.0,7500.78560027229,862.0,6403.405178384614,13.0,0,7.0,1.0,3.0,2.0,2.0,0.0,1397.0,1361.0,1.0,0.0,850.0,122.0,432.0,345.0,73.0,34.0,11.0,11.0,0.0,0,0,0,256.0,18.0,1.0,0.0,2045.7902485797429,159.0,1589.6360836341664,3.0,0,7.0,1.0,3.0,2.0,2.0,0.0,28.0,27.0,0.0,0.0,0.05302435192458759,0.4141791044776119,0.5422230950510605,0.04359780047132757,0.020227808326787118,0.9742304939155333,1.0,5.648181927915881,0.0286144578313253,0.0007530120481927711,0.0,7.42854429046939,0.005271084337349397,56.578,3.0,23.433,30.678,2.467,1.144,0.122,0.122,0.0,0.0,0.0,0.0,14.756,0.422,0.011,0.0,83.342,9.578,71.149,0.144,0.0,0.078,0.011,0.033,0.022,0.022,0.0,15.522,15.122,0.011,0.0,9.444,1.356,4.8,3.833,0.811,0.378,0.122,0.122,0.0,0.0,0.0,0.0,2.844,0.2,0.011,0.0,22.731,1.767,17.663,0.033,0.0,0.078,0.011,0.033,0.022,0.022,0.0,0.311,0.3,0.0,0.0,0.083
Ronny Heberson Furtado de Araújo,46.0,0.0,1.0,29.0,16.0,0.0,0.0,0.0,0.0,0,0,0,10.0,0.0,0.0,0.0,72.94019029956178,4.0,29.398743674014774,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,16.0,10.0,0.0,0.0,17.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0,0,0,6.0,0.0,0.0,0.0,31.901395225526265,3.0,10.723358805155986,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.021739130434782608,0.6304347826086957,0.34782608695652173,0.0,0.625,0.0,7.294019029956178,0.0,0.0,0.0,7.349685918503694,0.2,0.511,0.0,0.011,0.322,0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.81,0.044,0.327,0.0,0.0,0.022,0.0,0.0,0.022,0.0,0.0,0.178,0.111,0.0,0.0,0.189,0.0,0.0,0.156,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.354,0.033,0.119,0.0,0.0,0.022,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.082
Roy Beerens,116.0,0.0,3.0,57.0,56.0,1.0,2.0,1.0,1.0,0,0,0,34.0,3.0,1.0,0.0,223.02705550153618,19.0,165.53872828439987,3.0,0,4.0,0.0,0.0,0.0,4.0,0.0,41.0,32.0,0.0,0.0,50.0,0.0,0.0,21.0,29.0,0.0,2.0,1.0,1.0,0,0,0,21.0,2.0,0.0,0.0,161.09458208743894,11.0,108.44464303166382,1.0,0,4.0,0.0,0.0,0.0,4.0,0.0,10.0,10.0,0.0,0.0,0.0,0.02586206896551724,0.49137931034482757,0.4827586206896552,0.008620689655172414,0.7804878048780488,0.5,6.559619279456946,0.08823529411764706,0.029411764705882353,0.0,8.712564646547362,0.11764705882352941,1.289,0.0,0.033,0.633,0.622,0.011,0.022,0.011,0.011,0.0,0.0,0.0,0.378,0.033,0.011,0.0,2.478,0.211,1.839,0.033,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.456,0.356,0.0,0.0,0.556,0.0,0.0,0.233,0.322,0.0,0.022,0.011,0.011,0.0,0.0,0.0,0.233,0.022,0.0,0.0,1.79,0.122,1.205,0.011,0.0,0.044,0.0,0.0,0.0,0.044,0.0,0.111,0.111,0.0,0.0,0.097
Rune Almenning Jarstein,3256.0,2740.0,3250.0,5.0,1.0,1.0,1.0,1.0,0.0,0,0,0,861.0,0.0,0.0,0.0,4609.39181965445,613.0,3949.422943601579,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,854.0,2.0,0.0,430.0,381.0,430.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,203.0,0.0,0.0,0.0,1090.003637806525,141.0,788.550775091703,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0.8415233415233415,0.9981572481572482,0.0015356265356265355,0.0003071253071253071,0.0003071253071253071,0.9976635514018691,1.0,5.353532891584727,0.0,0.0,0.0,6.442778048289688,0.0,36.178,30.444,36.111,0.056,0.011,0.011,0.011,0.011,0.0,0.0,0.0,0.0,9.567,0.0,0.0,0.0,51.215,6.811,43.882,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.511,9.489,0.022,0.0,4.778,4.233,4.778,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.0,0.0,2.256,0.0,0.0,0.0,12.111,1.567,8.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578,0.578,0.0,0.0,0.072
Russell Canouse,25.0,3.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,0.0,0.0,0.0,26.102288474073674,3.0,26.102288474073674,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12,0.68,0.32,0.0,0.0,0.8333333333333334,0.0,5.220457694814735,0.0,0.0,0.0,8.700762824691225,0.0,0.278,0.033,0.189,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.29,0.033,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.056,0.0,0.0,0.056,0.022,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.0,0.0,0.097
Salif Sané,4784.0,202.0,1318.0,2800.0,666.0,111.0,46.0,33.0,13.0,5,2,0,1129.0,25.0,3.0,0.0,6410.984167950433,672.0,4910.17386152464,35.0,0,31.0,1.0,7.0,21.0,3.0,0.0,1320.0,1171.0,0.0,0.0,1439.0,119.0,438.0,783.0,218.0,36.0,46.0,33.0,13.0,5,2,0,462.0,15.0,2.0,0.0,2910.525928458092,253.0,1902.5731783227523,14.0,0,31.0,1.0,7.0,21.0,3.0,0.0,121.0,116.0,0.0,0.0,0.04222408026755853,0.2755016722408027,0.5852842809364549,0.13921404682274247,0.023202341137123744,0.8871212121212121,0.717391304347826,5.678462504827665,0.022143489813994686,0.002657218777679362,0.0,7.306806341554524,0.02745792736935341,53.156,2.244,14.644,31.111,7.4,1.233,0.511,0.367,0.144,0.056,0.022,0.0,12.544,0.278,0.033,0.0,71.233,7.467,54.557,0.389,0.0,0.344,0.011,0.078,0.233,0.033,0.0,14.667,13.011,0.0,0.0,15.989,1.322,4.867,8.7,2.422,0.4,0.511,0.367,0.144,0.056,0.022,0.0,5.133,0.167,0.022,0.0,32.339,2.811,21.14,0.156,0.0,0.344,0.011,0.078,0.233,0.033,0.0,1.344,1.289,0.0,0.0,0.081
Salomon Armand Magloire Kalou,3423.0,27.0,313.0,1700.0,1410.0,305.0,81.0,43.0,38.0,9,2,0,764.0,73.0,30.0,9.0,6451.883052588746,478.0,5323.007288935885,78.0,4,78.0,0.0,7.0,28.0,43.0,7.0,1370.0,792.0,0.0,1.0,1342.0,19.0,154.0,652.0,536.0,92.0,81.0,43.0,38.0,9,2,0,523.0,46.0,21.0,7.0,4539.198411662309,328.0,3635.4950710671087,32.0,4,78.0,0.0,7.0,28.0,43.0,7.0,187.0,182.0,0.0,0.0,0.007887817703768623,0.09144025708442886,0.4966403739409874,0.4119193689745837,0.08910312591294187,0.5781021897810219,0.5308641975308642,8.444873105482651,0.09554973821989529,0.03926701570680628,0.011780104712041885,11.13599851241817,0.10209424083769633,38.033,0.3,3.478,18.889,15.667,3.389,0.9,0.478,0.422,0.1,0.022,0.0,8.489,0.811,0.333,0.1,71.688,5.311,59.145,0.867,0.044,0.867,0.0,0.078,0.311,0.478,0.078,15.222,8.8,0.0,0.011,14.911,0.211,1.711,7.244,5.956,1.022,0.9,0.478,0.422,0.1,0.022,0.0,5.811,0.511,0.233,0.078,50.436,3.644,40.394,0.356,0.044,0.867,0.0,0.078,0.311,0.478,0.078,2.078,2.022,0.0,0.0,0.124
Sambou Yatabaré,861.0,5.0,96.0,387.0,378.0,43.0,20.0,14.0,6.0,1,2,1,195.0,11.0,1.0,0.0,1261.1484038705723,114.0,944.8283875032289,17.0,5,11.0,0.0,0.0,1.0,10.0,0.0,293.0,205.0,0.0,1.0,294.0,4.0,37.0,129.0,128.0,12.0,20.0,14.0,6.0,1,2,1,105.0,7.0,1.0,0.0,697.6048311971102,57.0,490.3030092764558,6.0,5,11.0,0.0,0.0,1.0,10.0,0.0,42.0,41.0,0.0,0.0,0.005807200929152149,0.11149825783972125,0.44947735191637633,0.43902439024390244,0.04994192799070848,0.6996587030716723,0.7,6.467427712156781,0.05641025641025641,0.005128205128205128,0.0,8.287968311431833,0.05641025641025641,9.567,0.056,1.067,4.3,4.2,0.478,0.222,0.156,0.067,0.011,0.022,0.011,2.167,0.122,0.011,0.0,14.013,1.267,10.498,0.189,0.056,0.122,0.0,0.0,0.011,0.111,0.0,3.256,2.278,0.0,0.011,3.267,0.044,0.411,1.433,1.422,0.133,0.222,0.156,0.067,0.011,0.022,0.011,1.167,0.078,0.011,0.0,7.751,0.633,5.448,0.067,0.056,0.122,0.0,0.0,0.011,0.111,0.0,0.467,0.456,0.0,0.0,0.092
Sandro Sirigu,110.0,2.0,47.0,35.0,28.0,2.0,2.0,1.0,1.0,1,0,0,26.0,2.0,0.0,0.0,192.52998408351104,13.0,173.54747809783277,2.0,0,3.0,0.0,1.0,0.0,2.0,0.0,28.0,18.0,0.0,0.0,34.0,1.0,22.0,9.0,3.0,0.0,2.0,1.0,1.0,1,0,0,12.0,2.0,0.0,0.0,111.50199764126073,6.0,106.22807325118197,1.0,0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.01818181818181818,0.42727272727272725,0.3181818181818182,0.2545454545454545,0.01818181818181818,0.6428571428571429,0.5,7.404999387827347,0.07692307692307693,0.0,0.0,13.349806007525597,0.11538461538461539,1.222,0.022,0.522,0.389,0.311,0.022,0.022,0.011,0.011,0.011,0.0,0.0,0.289,0.022,0.0,0.0,2.139,0.144,1.928,0.022,0.0,0.033,0.0,0.011,0.0,0.022,0.0,0.311,0.2,0.0,0.0,0.378,0.011,0.244,0.1,0.033,0.0,0.022,0.011,0.011,0.011,0.0,0.0,0.133,0.022,0.0,0.0,1.239,0.067,1.18,0.011,0.0,0.033,0.0,0.011,0.0,0.022,0.0,0.022,0.022,0.0,0.0,0.148
Sandro Wagner,4278.0,58.0,207.0,1910.0,2161.0,466.0,31.0,14.0,17.0,2,5,0,594.0,30.0,10.0,2.0,3499.058526671187,269.0,2120.231965477109,92.0,9,54.0,0.0,3.0,23.0,28.0,4.0,1890.0,992.0,0.0,4.0,1672.0,46.0,111.0,714.0,847.0,152.0,31.0,14.0,17.0,2,5,0,431.0,23.0,8.0,2.0,2699.74646178354,195.0,1579.9389450381245,40.0,9,54.0,0.0,3.0,23.0,28.0,4.0,191.0,184.0,0.0,0.0,0.013557737260402058,0.04838709677419355,0.44647031323048153,0.5051425899953249,0.10892940626460963,0.5248677248677248,0.45161290322580644,5.890670920321863,0.050505050505050504,0.016835016835016835,0.003367003367003367,7.8819032173870225,0.09090909090909091,47.533,0.644,2.3,21.222,24.011,5.178,0.344,0.156,0.189,0.022,0.056,0.0,6.6,0.333,0.111,0.022,38.878,2.989,23.558,1.022,0.1,0.6,0.0,0.033,0.256,0.311,0.044,21.0,11.022,0.0,0.044,18.578,0.511,1.233,7.933,9.411,1.689,0.344,0.156,0.189,0.022,0.056,0.0,4.789,0.256,0.089,0.022,29.997,2.167,17.555,0.444,0.1,0.6,0.0,0.033,0.256,0.311,0.044,2.122,2.044,0.0,0.0,0.088
Santiago García,3506.0,145.0,960.0,1677.0,869.0,109.0,34.0,21.0,13.0,2,0,0,720.0,40.0,5.0,0.0,4031.8362703284392,472.0,3312.3940816374397,28.0,1,21.0,1.0,2.0,9.0,10.0,2.0,867.0,746.0,0.0,1.0,872.0,90.0,317.0,356.0,199.0,34.0,34.0,21.0,13.0,2,0,0,242.0,15.0,1.0,0.0,1616.5499054987492,171.0,1301.20943736557,2.0,1,21.0,1.0,2.0,9.0,10.0,2.0,44.0,44.0,0.0,0.0,0.041357672561323444,0.2738163148887621,0.47832287507130633,0.24786081003993155,0.031089560752994867,0.8604382929642446,0.6176470588235294,5.599772597678387,0.05555555555555555,0.006944444444444444,0.0,7.017784071265762,0.029166666666666667,38.956,1.611,10.667,18.633,9.656,1.211,0.378,0.233,0.144,0.022,0.0,0.0,8.0,0.444,0.056,0.0,44.798,5.244,36.804,0.311,0.011,0.233,0.011,0.022,0.1,0.111,0.022,9.633,8.289,0.0,0.011,9.689,1.0,3.522,3.956,2.211,0.378,0.378,0.233,0.144,0.022,0.0,0.0,2.689,0.167,0.011,0.0,17.962,1.9,14.458,0.022,0.011,0.233,0.011,0.022,0.1,0.111,0.022,0.489,0.489,0.0,0.0,0.078
