ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%
84,78,0,0,6,213,75,109,29,80,13,42,25,27,0,1,1,27,1,50,27,9,32,21,14,14,4,24,8,11,5,0,0,1,0,0,0,0,0,0,0,0,0,0.9285714285714286,0.352112676056338,0.5117370892018779,0.13615023474178403,0.1625,0.525,0.3125,0.65625,0.4375,0.4375,0.125,0.3333333333333333,0.4583333333333333,0.20833333333333334
120,111,1,1,9,581,246,293,42,186,31,126,29,28,2,2,2,28,1,43,22,17,46,24,25,18,3,61,14,44,3,0,0,0,7,1,0,0,0,0,0,7,0,0.925,0.423407917383821,0.504302925989673,0.07228915662650602,0.16666666666666666,0.6774193548387096,0.15591397849462366,0.5217391304347826,0.5434782608695652,0.391304347826087,0.06521739130434782,0.22950819672131148,0.7213114754098361,0.04918032786885246
171,157,1,1,14,431,249,142,40,122,38,57,27,91,1,2,2,91,0,76,45,27,65,30,47,16,2,26,10,11,5,1,0,0,2,0,0,3,3,0,0,5,0,0.9181286549707602,0.5777262180974478,0.3294663573085847,0.09280742459396751,0.3114754098360656,0.4672131147540984,0.22131147540983606,0.46153846153846156,0.7230769230769231,0.24615384615384617,0.03076923076923077,0.38461538461538464,0.4230769230769231,0.19230769230769232
11,11,0,0,0,30,16,11,3,10,2,5,3,6,0,0,0,6,0,4,0,2,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5333333333333333,0.36666666666666664,0.1,0.2,0.5,0.3,0.25,0.5,0.5,0.0,,,
1,0,0,0,1,15,1,6,8,11,1,4,6,1,0,0,0,1,0,0,0,1,5,3,0,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06666666666666667,0.4,0.5333333333333333,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.6,0.0,0.4,0.6,0.0,0.0,1.0
104,93,1,1,11,276,68,152,56,107,8,53,46,25,1,2,2,25,0,16,7,4,24,16,9,13,2,30,3,17,10,1,0,0,2,0,0,1,1,0,0,3,0,0.8942307692307693,0.2463768115942029,0.5507246376811594,0.2028985507246377,0.07476635514018691,0.4953271028037383,0.42990654205607476,0.6666666666666666,0.375,0.5416666666666666,0.08333333333333333,0.1,0.5666666666666667,0.3333333333333333
77,73,0,0,4,325,35,153,137,97,1,45,51,18,1,0,0,18,0,2,1,1,10,7,2,7,1,20,0,11,9,2,0,0,2,0,0,1,1,0,0,3,0,0.948051948051948,0.1076923076923077,0.4707692307692308,0.42153846153846153,0.010309278350515464,0.4639175257731959,0.5257731958762887,0.7,0.2,0.7,0.1,0.0,0.55,0.45
140,132,1,1,8,284,46,144,94,89,6,42,41,20,0,0,0,20,0,3,0,8,12,6,7,4,1,20,1,15,4,1,0,0,2,0,0,2,2,0,0,4,0,0.9428571428571428,0.1619718309859155,0.5070422535211268,0.33098591549295775,0.06741573033707865,0.47191011235955055,0.4606741573033708,0.5,0.5833333333333334,0.3333333333333333,0.08333333333333333,0.05,0.75,0.2
121,112,0,0,9,477,111,271,95,162,18,96,48,28,0,2,2,28,0,15,6,13,40,22,14,20,6,53,7,33,13,3,0,0,2,0,0,2,2,0,0,4,0,0.9256198347107438,0.23270440251572327,0.5681341719077568,0.19916142557651992,0.1111111111111111,0.5925925925925926,0.2962962962962963,0.55,0.35,0.5,0.15,0.1320754716981132,0.6226415094339622,0.24528301886792453
0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.5,0.5,,,,,,,,,,
12,12,1,1,0,34,6,15,13,15,0,8,7,6,0,0,0,6,0,0,0,1,4,3,0,4,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.17647058823529413,0.4411764705882353,0.38235294117647056,0.0,0.5333333333333333,0.4666666666666667,0.75,0.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666
10,10,1,1,0,48,12,29,7,12,3,8,1,8,0,0,0,8,0,2,0,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.25,0.6041666666666666,0.14583333333333334,0.25,0.6666666666666666,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,0.0
69,62,1,1,7,88,38,48,2,47,13,32,2,13,0,1,1,13,0,42,23,10,11,7,2,9,0,16,2,13,1,0,0,0,2,0,0,0,0,0,0,2,0,0.8985507246376812,0.4318181818181818,0.5454545454545454,0.022727272727272728,0.2765957446808511,0.6808510638297872,0.0425531914893617,0.6363636363636364,0.18181818181818182,0.8181818181818182,0.0,0.125,0.8125,0.0625
4,4,0,0,0,58,18,30,10,9,0,3,6,6,0,0,0,6,0,0,0,2,3,0,3,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3103448275862069,0.5172413793103449,0.1724137931034483,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.6,0.4
7,6,0,0,1,34,2,10,22,12,0,2,10,5,1,0,0,5,0,6,6,0,1,0,0,0,1,6,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0.8571428571428571,0.058823529411764705,0.29411764705882354,0.6470588235294118,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,56,0,0,7,282,64,135,83,108,5,63,40,34,0,0,0,34,0,17,11,7,19,10,7,10,2,29,4,14,11,3,0,1,5,0,0,1,1,0,0,6,0,0.8888888888888888,0.22695035460992907,0.4787234042553192,0.29432624113475175,0.046296296296296294,0.5833333333333334,0.37037037037037035,0.5263157894736842,0.3684210526315789,0.5263157894736842,0.10526315789473684,0.13793103448275862,0.4827586206896552,0.3793103448275862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,,,,,,,,,,,
114,108,0,0,6,357,190,128,39,117,27,59,31,59,0,3,3,59,0,63,41,19,54,27,33,18,3,26,10,12,4,0,0,0,1,0,0,0,0,0,0,1,0,0.9473684210526315,0.5322128851540616,0.3585434173669468,0.1092436974789916,0.23076923076923078,0.5042735042735043,0.26495726495726496,0.5,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.38461538461538464,0.46153846153846156,0.15384615384615385
20,19,0,0,1,62,13,32,17,20,0,10,10,9,0,0,0,9,0,2,0,0,10,5,4,4,2,5,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0.95,0.20967741935483872,0.5161290322580645,0.27419354838709675,0.0,0.5,0.5,0.5,0.4,0.4,0.2,0.0,0.8,0.2
0,0,0,0,0,6,2,4,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,,,,,0.0,1.0,0.0
0,0,0,0,0,34,14,18,2,6,1,4,1,5,0,0,0,5,0,7,4,0,3,0,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0
28,27,0,0,1,180,37,97,46,51,2,27,22,8,0,0,0,8,0,3,2,2,12,4,6,4,2,14,1,6,7,0,0,0,2,0,0,0,0,0,0,2,0,0.9642857142857143,0.20555555555555555,0.5388888888888889,0.25555555555555554,0.0392156862745098,0.5294117647058824,0.43137254901960786,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.07142857142857142,0.42857142857142855,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
10,10,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,,,,,,,,,,
156,139,0,0,17,556,196,245,115,196,30,85,81,54,1,1,1,54,1,38,21,17,68,36,37,20,11,32,4,18,10,0,0,1,6,0,0,1,1,0,0,7,0,0.8910256410256411,0.35251798561151076,0.44064748201438847,0.2068345323741007,0.15306122448979592,0.4336734693877551,0.413265306122449,0.5294117647058824,0.5441176470588235,0.29411764705882354,0.16176470588235295,0.125,0.5625,0.3125
88,74,0,0,14,419,71,180,168,107,4,38,65,42,5,3,3,42,0,13,7,9,20,13,4,11,5,29,2,12,15,2,1,1,2,0,0,2,2,0,0,4,0,0.8409090909090909,0.16945107398568018,0.4295942720763723,0.4009546539379475,0.037383177570093455,0.35514018691588783,0.6074766355140186,0.65,0.2,0.55,0.25,0.06896551724137931,0.41379310344827586,0.5172413793103449
15,14,0,0,1,71,17,39,15,29,3,15,11,8,1,0,0,8,0,1,0,1,7,4,4,2,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.23943661971830985,0.5492957746478874,0.2112676056338028,0.10344827586206896,0.5172413793103449,0.3793103448275862,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.75,0.25
4,4,0,0,0,15,2,7,6,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.13333333333333333,0.4666666666666667,0.4,0.0,0.75,0.25,,,,,0.0,0.6666666666666666,0.3333333333333333
102,99,1,1,3,165,53,75,37,78,14,33,31,34,0,0,0,34,0,29,17,8,32,19,19,8,5,23,6,13,4,1,0,0,6,0,0,1,1,0,0,7,0,0.9705882352941176,0.3212121212121212,0.45454545454545453,0.22424242424242424,0.1794871794871795,0.4230769230769231,0.3974358974358974,0.59375,0.59375,0.25,0.15625,0.2608695652173913,0.5652173913043478,0.17391304347826086
27,26,0,0,1,160,122,37,1,42,19,23,0,26,0,1,1,26,0,87,53,1,31,18,25,6,0,18,7,9,2,0,0,0,1,0,0,0,0,0,0,1,0,0.9629629629629629,0.7625,0.23125,0.00625,0.4523809523809524,0.5476190476190477,0.0,0.5806451612903226,0.8064516129032258,0.1935483870967742,0.0,0.3888888888888889,0.5,0.1111111111111111
6,6,0,0,0,65,19,29,17,22,5,9,8,6,0,0,0,6,0,2,2,0,6,4,3,3,0,9,1,5,3,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.2923076923076923,0.4461538461538462,0.26153846153846155,0.22727272727272727,0.4090909090909091,0.36363636363636365,0.6666666666666666,0.5,0.5,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333
100,95,1,1,5,442,114,238,90,119,11,58,50,23,1,0,0,23,0,7,5,7,30,20,10,11,9,33,6,22,5,0,0,0,2,0,0,2,2,0,0,4,0,0.95,0.2579185520361991,0.5384615384615384,0.20361990950226244,0.09243697478991597,0.48739495798319327,0.42016806722689076,0.6666666666666666,0.3333333333333333,0.36666666666666664,0.3,0.18181818181818182,0.6666666666666666,0.15151515151515152
23,21,0,0,2,55,31,19,5,28,5,17,6,11,0,0,0,11,0,24,16,4,5,2,5,0,0,5,1,4,0,0,0,0,2,0,0,0,0,0,0,2,0,0.9130434782608695,0.5636363636363636,0.34545454545454546,0.09090909090909091,0.17857142857142858,0.6071428571428571,0.21428571428571427,0.4,1.0,0.0,0.0,0.2,0.8,0.0
14,11,0,0,3,67,5,27,35,31,1,14,16,3,0,1,1,3,0,5,1,0,3,3,1,1,1,8,1,4,3,0,0,0,2,0,0,0,0,0,0,2,0,0.7857142857142857,0.07462686567164178,0.40298507462686567,0.5223880597014925,0.03225806451612903,0.45161290322580644,0.5161290322580645,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.125,0.5,0.375
84,81,0,0,3,220,117,88,15,94,26,55,13,45,0,1,1,45,1,70,49,19,39,20,19,17,3,19,4,12,3,0,0,0,2,0,0,0,0,0,0,2,0,0.9642857142857143,0.5318181818181819,0.4,0.06818181818181818,0.2765957446808511,0.5851063829787234,0.13829787234042554,0.5128205128205128,0.48717948717948717,0.4358974358974359,0.07692307692307693,0.21052631578947367,0.631578947368421,0.15789473684210525
0,0,0,0,0,3,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,,,,,,,
2,2,0,0,0,14,7,3,4,4,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,0.21428571428571427,0.2857142857142857,0.25,0.0,0.75,,,,,1.0,0.0,0.0
120,108,0,0,12,647,166,349,132,199,19,108,72,72,5,1,1,72,1,18,5,11,58,38,19,33,6,62,8,33,21,0,0,0,5,0,0,1,1,0,0,6,0,0.9,0.25656877897990726,0.5394126738794436,0.20401854714064915,0.09547738693467336,0.542713567839196,0.36180904522613067,0.6551724137931034,0.3275862068965517,0.5689655172413793,0.10344827586206896,0.12903225806451613,0.532258064516129,0.3387096774193548
57,54,1,1,3,202,97,92,13,81,23,51,7,28,1,1,1,28,0,74,40,11,14,12,8,4,2,26,5,20,1,0,0,0,3,1,0,0,0,0,0,3,0,0.9473684210526315,0.4801980198019802,0.45544554455445546,0.06435643564356436,0.2839506172839506,0.6296296296296297,0.08641975308641975,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.19230769230769232,0.7692307692307693,0.038461538461538464
113,109,0,0,4,252,192,54,6,87,47,36,4,78,0,5,5,78,1,201,100,17,51,20,46,4,1,20,7,11,2,0,1,0,4,0,0,0,0,0,0,4,0,0.9646017699115044,0.7619047619047619,0.21428571428571427,0.023809523809523808,0.5402298850574713,0.41379310344827586,0.04597701149425287,0.39215686274509803,0.9019607843137255,0.0784313725490196,0.0196078431372549,0.35,0.55,0.1
39,37,0,0,2,170,109,54,7,66,29,27,10,33,2,1,1,33,0,86,45,13,25,14,20,4,1,20,4,13,3,0,1,0,2,0,0,0,0,0,0,2,0,0.9487179487179487,0.6411764705882353,0.3176470588235294,0.041176470588235294,0.4393939393939394,0.4090909090909091,0.15151515151515152,0.56,0.8,0.16,0.04,0.2,0.65,0.15
25,21,1,1,4,57,15,17,25,20,0,6,14,5,0,0,0,5,0,0,0,0,4,0,2,1,1,14,1,7,6,2,0,0,1,0,0,0,0,0,0,1,0,0.84,0.2631578947368421,0.2982456140350877,0.43859649122807015,0.0,0.3,0.7,0.0,0.5,0.25,0.25,0.07142857142857142,0.5,0.42857142857142855
22,21,0,0,1,100,30,60,10,41,4,27,10,6,0,0,0,6,0,7,4,5,18,10,7,11,0,8,0,6,2,0,0,0,1,0,0,0,0,0,0,1,0,0.9545454545454546,0.3,0.6,0.1,0.0975609756097561,0.6585365853658537,0.24390243902439024,0.5555555555555556,0.3888888888888889,0.6111111111111112,0.0,0.0,0.75,0.25
7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,,,,,,,,,,,,,
205,204,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.9951219512195122,1.0,0.0,0.0,,,,,,,,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
67,67,0,0,0,235,133,80,22,83,23,36,24,30,0,1,1,30,1,27,10,10,41,16,30,9,2,18,6,9,3,1,0,0,4,0,0,0,0,0,0,4,0,1.0,0.5659574468085107,0.3404255319148936,0.09361702127659574,0.27710843373493976,0.43373493975903615,0.2891566265060241,0.3902439024390244,0.7317073170731707,0.21951219512195122,0.04878048780487805,0.3333333333333333,0.5,0.16666666666666666
126,116,0,0,10,328,126,137,65,163,28,82,53,67,0,1,1,67,0,78,37,19,60,25,27,29,4,21,9,7,5,0,0,0,5,0,0,0,0,0,0,5,0,0.9206349206349206,0.38414634146341464,0.4176829268292683,0.19817073170731708,0.17177914110429449,0.5030674846625767,0.32515337423312884,0.4166666666666667,0.45,0.48333333333333334,0.06666666666666667,0.42857142857142855,0.3333333333333333,0.23809523809523808
75,68,0,0,7,442,133,204,105,154,21,69,64,37,1,1,1,37,0,15,6,11,55,32,30,13,12,35,9,17,9,0,2,0,1,0,0,0,0,0,0,1,0,0.9066666666666666,0.3009049773755656,0.46153846153846156,0.23755656108597284,0.13636363636363635,0.44805194805194803,0.4155844155844156,0.5818181818181818,0.5454545454545454,0.23636363636363636,0.21818181818181817,0.2571428571428571,0.4857142857142857,0.2571428571428571
75,69,0,0,6,99,65,31,3,35,15,18,2,32,2,1,1,32,0,101,51,21,17,9,12,5,0,18,7,10,1,0,0,0,5,0,0,1,1,0,0,6,0,0.92,0.6565656565656566,0.31313131313131315,0.030303030303030304,0.42857142857142855,0.5142857142857142,0.05714285714285714,0.5294117647058824,0.7058823529411765,0.29411764705882354,0.0,0.3888888888888889,0.5555555555555556,0.05555555555555555
181,158,1,1,23,832,210,398,224,261,15,130,116,79,2,2,2,79,0,25,14,17,62,34,17,33,12,42,4,22,16,2,0,2,8,1,0,1,1,0,0,9,0,0.8729281767955801,0.25240384615384615,0.47836538461538464,0.2692307692307692,0.05747126436781609,0.49808429118773945,0.4444444444444444,0.5483870967741935,0.27419354838709675,0.532258064516129,0.1935483870967742,0.09523809523809523,0.5238095238095238,0.38095238095238093
28,27,0,0,1,92,25,34,33,43,2,26,15,14,1,0,0,14,0,5,3,3,10,6,4,5,1,8,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0.9642857142857143,0.2717391304347826,0.3695652173913043,0.358695652173913,0.046511627906976744,0.6046511627906976,0.3488372093023256,0.6,0.4,0.5,0.1,0.125,0.5,0.375
5,4,0,0,1,41,12,19,10,13,2,6,5,2,0,0,0,2,0,2,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2926829268292683,0.4634146341463415,0.24390243902439024,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.5,0.5,0.0,0.5,,,
89,86,0,0,3,247,136,89,22,66,16,38,12,52,1,1,1,52,0,67,39,15,30,16,22,7,1,13,6,6,1,0,0,0,6,0,0,2,2,0,0,8,0,0.9662921348314607,0.5506072874493927,0.3603238866396761,0.08906882591093117,0.24242424242424243,0.5757575757575758,0.18181818181818182,0.5333333333333333,0.7333333333333333,0.23333333333333334,0.03333333333333333,0.46153846153846156,0.46153846153846156,0.07692307692307693
72,68,1,1,4,264,123,97,44,122,19,70,33,71,1,1,1,71,0,87,42,16,33,14,18,12,3,26,6,13,7,1,1,0,2,0,0,0,0,0,0,2,0,0.9444444444444444,0.4659090909090909,0.36742424242424243,0.16666666666666666,0.1557377049180328,0.5737704918032787,0.27049180327868855,0.42424242424242425,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.23076923076923078,0.5,0.2692307692307692
59,55,0,0,4,167,85,60,22,55,13,24,18,28,0,0,0,28,0,43,24,9,23,10,10,10,3,12,4,7,1,0,0,0,0,0,0,1,1,0,0,1,0,0.9322033898305084,0.5089820359281437,0.3592814371257485,0.1317365269461078,0.23636363636363636,0.43636363636363634,0.32727272727272727,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.13043478260869565,0.3333333333333333,0.5833333333333334,0.08333333333333333
165,147,0,0,18,642,249,337,56,231,33,156,42,68,2,0,0,68,0,53,26,21,60,40,24,32,4,66,8,45,13,0,0,0,9,0,0,0,0,0,0,9,0,0.8909090909090909,0.3878504672897196,0.5249221183800623,0.08722741433021806,0.14285714285714285,0.6753246753246753,0.18181818181818182,0.6666666666666666,0.4,0.5333333333333333,0.06666666666666667,0.12121212121212122,0.6818181818181818,0.19696969696969696
152,137,0,0,15,720,292,378,50,228,22,156,50,82,1,1,1,82,0,82,38,19,75,34,32,38,5,77,16,48,13,1,1,0,10,0,0,3,3,0,0,13,0,0.9013157894736842,0.40555555555555556,0.525,0.06944444444444445,0.09649122807017543,0.6842105263157895,0.21929824561403508,0.4533333333333333,0.4266666666666667,0.5066666666666667,0.06666666666666667,0.2077922077922078,0.6233766233766234,0.16883116883116883
49,46,0,0,3,176,95,50,31,64,16,21,27,28,0,0,0,28,0,33,19,6,25,14,13,9,3,13,3,5,5,0,0,0,1,0,0,0,0,0,0,1,0,0.9387755102040817,0.5397727272727273,0.2840909090909091,0.17613636363636365,0.25,0.328125,0.421875,0.56,0.52,0.36,0.12,0.23076923076923078,0.38461538461538464,0.38461538461538464
9,8,0,0,1,37,10,17,10,8,0,4,4,4,0,0,0,4,0,5,1,0,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.2702702702702703,0.4594594594594595,0.2702702702702703,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0
90,78,0,0,12,286,97,160,29,122,21,79,22,34,0,2,2,34,0,20,10,10,41,29,18,19,4,29,8,18,3,1,0,0,2,0,1,0,0,0,0,2,1,0.8666666666666667,0.33916083916083917,0.5594405594405595,0.10139860139860139,0.1721311475409836,0.6475409836065574,0.18032786885245902,0.7073170731707317,0.43902439024390244,0.4634146341463415,0.0975609756097561,0.27586206896551724,0.6206896551724138,0.10344827586206896
13,12,0,0,1,107,8,53,46,43,1,21,21,5,0,0,0,5,0,3,2,0,8,5,1,5,2,8,0,5,3,0,0,1,2,0,0,0,0,0,0,2,0,0.9230769230769231,0.07476635514018691,0.4953271028037383,0.42990654205607476,0.023255813953488372,0.4883720930232558,0.4883720930232558,0.625,0.125,0.625,0.25,0.0,0.625,0.375
107,104,0,0,3,207,56,93,58,105,15,45,45,27,0,0,0,27,0,40,24,12,25,14,9,14,2,11,3,3,5,0,0,0,3,0,0,0,0,0,0,3,0,0.9719626168224299,0.27053140096618356,0.4492753623188406,0.28019323671497587,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.56,0.36,0.56,0.08,0.2727272727272727,0.2727272727272727,0.45454545454545453
87,78,0,0,9,368,190,151,27,102,16,66,20,44,0,2,2,44,2,62,23,10,52,14,25,22,5,36,11,23,2,1,0,0,2,0,0,1,1,0,0,3,0,0.896551724137931,0.5163043478260869,0.41032608695652173,0.07336956521739131,0.1568627450980392,0.6470588235294118,0.19607843137254902,0.2692307692307692,0.4807692307692308,0.4230769230769231,0.09615384615384616,0.3055555555555556,0.6388888888888888,0.05555555555555555
26,23,0,0,3,165,69,69,27,52,9,25,18,11,1,0,0,11,0,8,5,5,19,13,11,5,3,10,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8846153846153846,0.41818181818181815,0.41818181818181815,0.16363636363636364,0.17307692307692307,0.4807692307692308,0.34615384615384615,0.6842105263157895,0.5789473684210527,0.2631578947368421,0.15789473684210525,0.1,0.7,0.2
3,3,0,0,0,6,2,1,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.16666666666666666,0.5,0.0,0.0,1.0,,,,,,,
51,51,0,0,0,215,95,96,24,70,10,40,20,35,1,0,0,35,0,46,28,4,20,11,11,8,1,14,4,5,5,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0.4418604651162791,0.44651162790697674,0.11162790697674418,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.55,0.55,0.4,0.05,0.2857142857142857,0.35714285714285715,0.35714285714285715
62,52,0,0,10,467,23,176,268,115,5,26,84,27,1,0,0,27,0,7,3,4,5,4,4,0,1,30,1,16,13,2,0,1,2,0,0,2,2,0,0,4,0,0.8387096774193549,0.04925053533190578,0.37687366167023556,0.5738758029978587,0.043478260869565216,0.22608695652173913,0.7304347826086957,0.8,0.8,0.0,0.2,0.03333333333333333,0.5333333333333333,0.43333333333333335
91,87,0,0,4,306,87,195,24,138,17,102,19,40,0,1,1,40,0,25,11,17,33,19,13,17,3,39,6,27,6,1,0,1,3,0,0,0,0,0,0,3,0,0.9560439560439561,0.28431372549019607,0.6372549019607843,0.0784313725490196,0.12318840579710146,0.7391304347826086,0.13768115942028986,0.5757575757575758,0.3939393939393939,0.5151515151515151,0.09090909090909091,0.15384615384615385,0.6923076923076923,0.15384615384615385
57,52,0,0,5,462,25,231,206,117,2,41,74,19,0,0,0,19,0,31,25,4,7,3,1,3,3,56,2,30,24,1,0,0,5,0,0,0,0,0,0,5,0,0.9122807017543859,0.05411255411255411,0.5,0.4458874458874459,0.017094017094017096,0.3504273504273504,0.6324786324786325,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.03571428571428571,0.5357142857142857,0.42857142857142855
12,12,0,0,0,40,9,24,7,13,3,6,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.225,0.6,0.175,0.23076923076923078,0.46153846153846156,0.3076923076923077,1.0,1.0,0.0,0.0,0.0,0.8,0.2
67,60,0,0,7,313,118,164,31,136,13,90,33,29,1,0,0,29,0,34,20,10,46,25,19,22,5,36,8,23,5,0,0,1,5,0,0,0,0,0,0,5,0,0.8955223880597015,0.3769968051118211,0.5239616613418531,0.09904153354632587,0.09558823529411764,0.6617647058823529,0.2426470588235294,0.5434782608695652,0.41304347826086957,0.4782608695652174,0.10869565217391304,0.2222222222222222,0.6388888888888888,0.1388888888888889
165,161,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,1,0,1,0,0,0,0,1,1,0.9757575757575757,1.0,0.0,0.0,,,,,,,,1.0,0.0,0.0
144,135,1,1,9,595,80,317,198,194,8,106,80,37,2,3,3,37,1,3,0,10,30,22,9,18,3,20,3,11,6,1,0,0,0,0,0,2,2,0,0,2,0,0.9375,0.13445378151260504,0.5327731092436975,0.33277310924369746,0.041237113402061855,0.5463917525773195,0.41237113402061853,0.7333333333333333,0.3,0.6,0.1,0.15,0.55,0.3
