player_id,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
3742.0,1873.0,1701.0,1870.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,340.0,0.0,0.0,0.0,2462.483453778026,270.0,2245.920797642372,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,252.0,0.0,0.0,116.0,108.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.0,0.0,0.0,0.0,295.48256006791934,35.0,244.20202346757375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.9081687132941805,0.9983982915109451,0.001601708489054992,0.0,0.0,0.9960474308300395,0.0,7.242598393464783,0.0,0.0,0.0,8.318225176453229,0.0,20.811,18.9,20.778,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.778,0.0,0.0,0.0,27.361,3.0,24.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811,2.8,0.0,0.0,1.289,1.2,1.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511,0.0,0.0,0.0,3.283,0.389,2.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.233,0.0,0.0,0.092
3745.0,4857.0,3.0,272.0,2720.0,1865.0,250.0,100.0,59.0,41.0,3,5,1,1276.0,113.0,30.0,4.0,9271.33379732567,750.0,7401.412607143047,84.0,4,85.0,0.0,5.0,42.0,38.0,5.0,1639.0,1314.0,0.0,2.0,1484.0,1.0,136.0,831.0,517.0,78.0,100.0,59.0,41.0,3,5,1,630.0,57.0,26.0,3.0,5395.364242287018,388.0,4267.715151316575,32.0,4,85.0,0.0,5.0,42.0,38.0,5.0,171.0,165.0,0.0,0.0,0.0006176652254478073,0.05600164710726786,0.5600164710726786,0.38398188182005355,0.051472102120650606,0.8017083587553386,0.59,7.265935577841434,0.08855799373040753,0.023510971786833857,0.003134796238244514,9.868550142857396,0.06661442006269593,53.967,0.033,3.022,30.222,20.722,2.778,1.111,0.656,0.456,0.033,0.056,0.011,14.178,1.256,0.333,0.044,103.015,8.333,82.238,0.933,0.044,0.944,0.0,0.056,0.467,0.422,0.056,18.211,14.6,0.0,0.022,16.489,0.011,1.511,9.233,5.744,0.867,1.111,0.656,0.456,0.033,0.056,0.011,7.0,0.633,0.289,0.033,59.948,4.311,47.419,0.356,0.044,0.944,0.0,0.056,0.467,0.422,0.056,1.9,1.833,0.0,0.0,0.11
3746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3753.0,2851.0,162.0,1545.0,1088.0,218.0,44.0,21.0,15.0,6.0,3,2,0,726.0,13.0,1.0,0.0,3759.3868621485863,415.0,2854.2836069214295,14.0,1,4.0,0.0,1.0,1.0,2.0,0.0,746.0,708.0,0.0,0.0,553.0,78.0,335.0,157.0,61.0,15.0,21.0,15.0,6.0,3,2,0,160.0,7.0,1.0,0.0,1064.5627274325402,99.0,724.7771162977268,5.0,1,4.0,0.0,1.0,1.0,2.0,0.0,22.0,22.0,0.0,0.0,0.05682216766047001,0.5419151175026307,0.3816204840406875,0.07646439845668186,0.015433181339880744,0.9490616621983914,0.7142857142857143,5.178218818386482,0.01790633608815427,0.0013774104683195593,0.0,6.877791823907059,0.005509641873278237,31.678,1.8,17.167,12.089,2.422,0.489,0.233,0.167,0.067,0.033,0.022,0.0,8.067,0.144,0.011,0.0,41.771,4.611,31.714,0.156,0.011,0.044,0.0,0.011,0.011,0.022,0.0,8.289,7.867,0.0,0.0,6.144,0.867,3.722,1.744,0.678,0.167,0.233,0.167,0.067,0.033,0.022,0.0,1.778,0.078,0.011,0.0,11.828,1.1,8.053,0.056,0.011,0.044,0.0,0.011,0.011,0.022,0.0,0.244,0.244,0.0,0.0,0.076
3761.0,203.0,144.0,201.0,2.0,0.0,0.0,2.0,2.0,0.0,0,0,0,51.0,0.0,0.0,0.0,317.26493100653596,40.0,292.72774997011595,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,0.0,18.0,12.0,18.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0,9.0,0.0,0.0,0.0,52.12580722275306,7.0,40.714860547976336,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.7093596059113301,0.9901477832512315,0.009852216748768473,0.0,0.0,1.0,1.0,6.2208810001281565,0.0,0.0,0.0,7.318193749252899,0.0,2.256,1.6,2.233,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.567,0.0,0.0,0.0,3.525,0.444,3.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.422,0.0,0.0,0.2,0.133,0.2,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.579,0.078,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.033,0.0,0.0,0.081
3767.0,1108.0,49.0,279.0,714.0,115.0,8.0,8.0,4.0,4.0,2,0,0,270.0,8.0,1.0,0.0,1293.3914523891967,160.0,1007.8509673989837,4.0,0,5.0,0.0,0.0,3.0,2.0,0.0,291.0,274.0,0.0,0.0,222.0,26.0,73.0,106.0,43.0,4.0,8.0,4.0,4.0,2,0,0,69.0,2.0,1.0,0.0,380.8733931983372,42.0,260.5035505795785,0.0,0,5.0,0.0,0.0,3.0,2.0,0.0,16.0,16.0,0.0,0.0,0.04422382671480144,0.2518050541516246,0.644404332129964,0.10379061371841156,0.007220216606498195,0.9415807560137457,0.5,4.790338712552581,0.02962962962962963,0.003703703703703704,0.0,6.299068546243648,0.018518518518518517,12.311,0.544,3.1,7.933,1.278,0.089,0.089,0.044,0.044,0.022,0.0,0.0,3.0,0.089,0.011,0.0,14.371,1.778,11.198,0.044,0.0,0.056,0.0,0.0,0.033,0.022,0.0,3.233,3.044,0.0,0.0,2.467,0.289,0.811,1.178,0.478,0.044,0.089,0.044,0.044,0.022,0.0,0.0,0.767,0.022,0.011,0.0,4.232,0.467,2.894,0.0,0.0,0.056,0.0,0.0,0.033,0.022,0.0,0.178,0.178,0.0,0.0,0.07
3769.0,1508.0,107.0,797.0,665.0,46.0,23.0,5.0,4.0,1.0,1,0,0,364.0,3.0,0.0,0.0,2618.841666449478,235.0,2040.7049862174672,5.0,0,7.0,1.0,5.0,1.0,1.0,0.0,363.0,350.0,1.0,0.0,309.0,61.0,179.0,118.0,12.0,7.0,5.0,4.0,1.0,1,0,0,77.0,2.0,0.0,0.0,811.0686281679813,55.0,603.7507679915944,0.0,0,7.0,1.0,5.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0709549071618037,0.5285145888594165,0.4409814323607427,0.03050397877984085,0.015251989389920425,0.9641873278236914,0.8,7.194619962773292,0.008241758241758242,0.0,0.0,8.683851005180712,0.019230769230769232,16.756,1.189,8.856,7.389,0.511,0.256,0.056,0.044,0.011,0.011,0.0,0.0,4.044,0.033,0.0,0.0,29.098,2.611,22.674,0.056,0.0,0.078,0.011,0.056,0.011,0.011,0.0,4.033,3.889,0.011,0.0,3.433,0.678,1.989,1.311,0.133,0.078,0.056,0.044,0.011,0.011,0.0,0.0,0.856,0.022,0.0,0.0,9.012,0.611,6.708,0.0,0.0,0.078,0.011,0.056,0.011,0.011,0.0,0.078,0.078,0.0,0.0,0.096
3774.0,1861.0,149.0,773.0,942.0,146.0,67.0,12.0,12.0,0.0,0,0,0,438.0,7.0,0.0,0.0,2930.303107081846,297.0,2110.003548258753,4.0,0,3.0,0.0,0.0,3.0,0.0,0.0,432.0,412.0,1.0,0.0,384.0,77.0,194.0,152.0,38.0,15.0,12.0,12.0,0.0,0,0,0,99.0,4.0,0.0,0.0,822.8913663934056,66.0,568.9218219247815,0.0,0,3.0,0.0,0.0,3.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0800644814615798,0.415368081676518,0.5061794734013971,0.0784524449220849,0.03600214938205266,0.9537037037037037,1.0,6.6901897421959955,0.01598173515981735,0.0,0.0,7.104389051376273,0.00684931506849315,20.678,1.656,8.589,10.467,1.622,0.744,0.133,0.133,0.0,0.0,0.0,0.0,4.867,0.078,0.0,0.0,32.559,3.3,23.444,0.044,0.0,0.033,0.0,0.0,0.033,0.0,0.0,4.8,4.578,0.011,0.0,4.267,0.856,2.156,1.689,0.422,0.167,0.133,0.133,0.0,0.0,0.0,0.0,1.1,0.044,0.0,0.0,9.143,0.733,6.321,0.0,0.0,0.033,0.0,0.0,0.033,0.0,0.0,0.078,0.078,0.0,0.0,0.079
3779.0,3187.0,164.0,1189.0,1842.0,156.0,73.0,8.0,6.0,2.0,0,0,0,769.0,7.0,0.0,0.0,3707.1417864137293,424.0,2581.355772033249,10.0,1,10.0,0.0,1.0,9.0,0.0,0.0,846.0,796.0,1.0,0.0,618.0,114.0,286.0,294.0,38.0,20.0,8.0,6.0,2.0,0,0,0,143.0,2.0,0.0,0.0,893.7974662075724,71.0,550.7911897009607,4.0,1,10.0,0.0,1.0,9.0,0.0,0.0,26.0,25.0,0.0,0.0,0.05145905240037653,0.3730781299027298,0.5779730153749608,0.04894885472230938,0.022905553812362724,0.9408983451536643,0.75,4.820730541500298,0.009102730819245773,0.0,0.0,6.088103235927474,0.013003901170351105,35.411,1.822,13.211,20.467,1.733,0.811,0.089,0.067,0.022,0.0,0.0,0.0,8.544,0.078,0.0,0.0,41.19,4.711,28.682,0.111,0.011,0.111,0.0,0.011,0.1,0.0,0.0,9.4,8.844,0.011,0.0,6.867,1.267,3.178,3.267,0.422,0.222,0.089,0.067,0.022,0.0,0.0,0.0,1.589,0.022,0.0,0.0,9.931,0.789,6.12,0.044,0.011,0.111,0.0,0.011,0.1,0.0,0.0,0.289,0.278,0.0,0.0,0.068
3797.0,1146.0,27.0,208.0,789.0,149.0,5.0,8.0,5.0,3.0,2,2,0,298.0,9.0,0.0,0.0,1615.676922644047,167.0,1210.8047912998372,7.0,0,9.0,0.0,4.0,3.0,2.0,0.0,306.0,273.0,0.0,0.0,335.0,16.0,77.0,225.0,33.0,1.0,8.0,5.0,3.0,2,2,0,122.0,5.0,0.0,0.0,741.336385900725,68.0,494.348776424466,1.0,0,9.0,0.0,4.0,3.0,2.0,0.0,23.0,20.0,0.0,0.0,0.02356020942408377,0.18150087260034903,0.6884816753926701,0.1300174520069808,0.004363001745200698,0.8921568627450981,0.625,5.421734639745124,0.030201342281879196,0.0,0.0,7.250328091615792,0.030201342281879196,12.733,0.3,2.311,8.767,1.656,0.056,0.089,0.056,0.033,0.022,0.022,0.0,3.311,0.1,0.0,0.0,17.952,1.856,13.453,0.078,0.0,0.1,0.0,0.044,0.033,0.022,0.0,3.4,3.033,0.0,0.0,3.722,0.178,0.856,2.5,0.367,0.011,0.089,0.056,0.033,0.022,0.022,0.0,1.356,0.056,0.0,0.0,8.237,0.756,5.493,0.011,0.0,0.1,0.0,0.044,0.033,0.022,0.0,0.256,0.222,0.0,0.0,0.081
3807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
