Model,Accuracy (mean),Accuracy (std),Precision_macro (mean),Precision_macro (std),Recall_macro (mean),Recall_macro (std),F1_macro (mean),F1_macro (std)
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9059046785935999,0.015539017152433918,0.9166290303086597,0.014948837404264828,0.9177665528336553,0.013707663113254314,0.9168788422670889,0.014195632109007175
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9059032676787628,0.01719054989897016,0.9169271103351166,0.01782319439446027,0.9175430327598517,0.01408495734643005,0.9167753776031731,0.015639319212560232
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9059032676787628,0.01719054989897016,0.9171713687855251,0.016587910563221987,0.917781465742269,0.014611844108123913,0.9171889256121444,0.015406338986415958
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9059032676787628,0.010429713618068456,0.917971548202817,0.010553675584665544,0.9169644858273855,0.008939063760658363,0.9170022265212591,0.009428622183831482
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9059032676787628,0.010429713618068456,0.917971548202817,0.010553675584665544,0.9169644858273855,0.008939063760658363,0.9170022265212591,0.009428622183831482
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9059032676787628,0.015997009791262853,0.9186374544362389,0.016004987752790956,0.9173803888502835,0.014268268539808076,0.9173956669505475,0.014727118325564462
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9059032676787628,0.015365512698187003,0.9180798040538957,0.015685752473359262,0.9175197377681206,0.01229410589685549,0.9172603043082249,0.013684565120928013
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9059018567639257,0.013618096799389225,0.916944004650048,0.01393652480276082,0.9192363388951252,0.012040184817274594,0.9175566265825144,0.012764592457516015
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9059018567639257,0.011475853091066024,0.9180329960317788,0.010902942867947915,0.9177577914998446,0.010463136080643374,0.9175590856682583,0.01060522964271956
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9059018567639257,0.014127959270188888,0.9170939957708484,0.014369003475189926,0.9178112915594963,0.012374543266428133,0.9171556410068185,0.013156857748942785
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9059018567639257,0.015466412535146617,0.9165750821658423,0.015313763402180658,0.9181251215081137,0.014175012472367677,0.9170758262148448,0.01459058445535954
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9059004458490885,0.016621006997647965,0.9179898334535099,0.016395657714434502,0.9171673206684654,0.014183680371271441,0.9171657714488701,0.01505023440040492
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9059004458490885,0.013312819562279065,0.9175444926240688,0.013365442685841228,0.9199569312821367,0.011748101127100691,0.9181720267466182,0.012399492001261973
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0}",0.9059004458490885,0.014137391591871832,0.9184818125293805,0.014696319314045102,0.9167891595175182,0.012077754944022998,0.9169987507872704,0.012761550878276228
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9053755855296574,0.016492592292507328,0.9175034489737511,0.015438024357248281,0.9169726204333557,0.014576713681629844,0.9168419317218065,0.014756201155283684
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9053741746148203,0.014297784922516099,0.9178391034627473,0.014328904726555191,0.9164330399026207,0.011857538152466863,0.9167528356669582,0.01280871611317734
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01118951681513005,0.9183187147939034,0.011849793366763206,0.9172018260535684,0.00909731596480569,0.9173350997057822,0.010061595636720447
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.016330095332908568,0.9182784151111425,0.01612076933732209,0.9175231928062155,0.013366569428598438,0.9173350866343775,0.014376443011093518
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.016330095332908568,0.9182784151111425,0.01612076933732209,0.9175231928062155,0.013366569428598438,0.9173350866343775,0.014376443011093518
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.016330095332908568,0.9182784151111425,0.01612076933732209,0.9175231928062155,0.013366569428598438,0.9173350866343775,0.014376443011093518
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.016330095332908568,0.9182784151111425,0.01612076933732209,0.9175231928062155,0.013366569428598438,0.9173350866343775,0.014376443011093518
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01180474308312803,0.9182063865819478,0.01204539199644505,0.9164265090771243,0.01064621478783084,0.9167552008343571,0.010752227756352317
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.1, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9053741746148202,0.017419912818627755,0.9176208925555542,0.01652153071912817,0.9169415700863478,0.014887662573845276,0.9168221100354013,0.01536617505399207
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.0141984970736347,0.917795497764013,0.014245847989682299,0.9169993704631814,0.01239748345037491,0.9169727833092971,0.012909263288315693
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.012838067226935031,0.91781991631866,0.012512343957578758,0.9181022057670758,0.011147339656701921,0.917409037430333,0.011443574894289548
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.012838067226935031,0.91781991631866,0.012512343957578758,0.9181022057670758,0.011147339656701921,0.917409037430333,0.011443574894289548
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.016330095332908568,0.9182784151111425,0.01612076933732209,0.9175231928062155,0.013366569428598438,0.9173350866343775,0.014376443011093518
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.016330095332908568,0.9182784151111425,0.01612076933732209,0.9175231928062155,0.013366569428598438,0.9173350866343775,0.014376443011093518
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01180474308312803,0.9182063865819478,0.01204539199644505,0.9164265090771243,0.01064621478783084,0.9167552008343571,0.010752227756352317
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.012838067226935031,0.91781991631866,0.012512343957578758,0.9181022057670758,0.011147339656701921,0.917409037430333,0.011443574894289548
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.012838067226935031,0.91781991631866,0.012512343957578758,0.9181022057670758,0.011147339656701921,0.917409037430333,0.011443574894289548
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.012838067226935031,0.91781991631866,0.012512343957578758,0.9181022057670758,0.011147339656701921,0.917409037430333,0.011443574894289548
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01180474308312803,0.9182063865819478,0.01204539199644505,0.9164265090771243,0.01064621478783084,0.9167552008343571,0.010752227756352317
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01180474308312803,0.9182063865819478,0.01204539199644505,0.9164265090771243,0.01064621478783084,0.9167552008343571,0.010752227756352317
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01180474308312803,0.9182063865819478,0.01204539199644505,0.9164265090771243,0.01064621478783084,0.9167552008343571,0.010752227756352317
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.0141984970736347,0.917795497764013,0.014245847989682299,0.9169993704631814,0.01239748345037491,0.9169727833092971,0.012909263288315693
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 8, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.012838067226935031,0.91781991631866,0.012512343957578758,0.9181022057670758,0.011147339656701921,0.917409037430333,0.011443574894289548
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.01180474308312803,0.9182063865819478,0.01204539199644505,0.9164265090771243,0.01064621478783084,0.9167552008343571,0.010752227756352317
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': None, 'clf__learning_rate': 0.05, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.9053741746148202,0.0141984970736347,0.917795497764013,0.014245847989682299,0.9169993704631814,0.01239748345037491,0.9169727833092971,0.012909263288315693
